,State,County,Democratic,Republican,FIPS,Total Population,Citizen Voting-Age Population,"Percent White, not Hispanic or Latino","Percent Black, not Hispanic or Latino",Percent Hispanic or Latino,Percent Foreign Born,Percent Female,Percent Age 29 and Under,Percent Age 65 and Older,Median Household Income,Percent Unemployed,Percent Less than High School Degree,Percent Less than Bachelor's Degree,Percent Rural,Party,Percent Age between 30 and 64 inclusive,Percent Male,Percent more than High School Degree,Percent more than Bachelor's Degree,Citizen Voting-Age Population voted
143,IN,wayne,7482.0,11241.0,18177,67423,,88.64779081,4.855909704,2.77205108,2.23069279,51.6782107,37.08526764,17.92860003,39691,7.299010412999999,15.26924076,82.8651199,33.04990061,Rep,44.986132330000004,48.3217893,84.73075924,17.134880100000004,18723.0
144,IN,wells,2694.0,7819.0,18179,27836,20825.0,95.24716195,0.632274752,2.590171002,1.602241701,50.56761029,38.22747521,17.36600086,51568,3.798460661000001,8.81238324,82.60475047,50.56086264,Rep,44.40652393,49.43238971,91.18761676,17.39524953,10513.0
145,IN,white,2736.0,5100.0,18181,24265,,90.24520915,0.461570163,7.554090252999999,4.31485679,50.29466309,36.13022872,18.56995673,51547,5.421586562000001,10.39465043,84.31548152,67.96656251,Rep,45.29981455,49.70533691,89.60534957,15.684518479999994,7836.0
146,IN,whitley,3818.0,9019.0,18183,33354,,95.86556335,0.38975835,1.843856809,0.929423757,50.0509684,36.81717335,16.23493434,54837,4.705068327,9.855224141,81.711146,71.16424366,Rep,46.94789231,49.9490316,90.14477585899999,18.288854,12837.0
147,MA,barnstable,125340.0,103620.0,25001,214703,,90.60236699,2.551897272,2.636665533,6.948668626,52.24007117,27.3927239,27.84357927,65382,6.302197852000001,4.608364834,58.90394335,7.483046765,Demo,44.76369683000001,47.75992883,95.391635166,41.09605665,228960.0
148,MA,essex,356686.0,242134.0,25009,769362,549350.0,72.85283131,3.015095625,18.82637822,15.82947949,51.83827639,37.39747999,15.58811067,70886,7.008640005,10.7130535,61.95967439,4.24404468,Demo,47.01440934,48.16172361,89.2869465,38.04032561,598820.0
149,MA,franklin,45824.0,17580.0,25011,70916,,91.43775735,1.04348807,3.664899318,5.201929043,51.03925771,31.87574031,18.16092278,56347,6.122191366,7.226547592,64.10006870000001,54.43170991,Demo,49.96333691,48.96074229,92.773452408,35.89993129999999,63404.0
150,MA,hampshire,99886.0,36434.0,25015,161035,,84.61079889,2.683267613,5.253516316,7.846120409,53.23066414,44.24317695,14.75517745,62608,7.146733412000001,5.741344796,55.27746446,27.44369939,Demo,41.0016456,46.76933586,94.25865520400001,44.72253554,136320.0
151,MA,middlesex,881802.0,405742.0,25017,1567610,,74.07314319,4.718775716000001,7.468821965,19.9563667,51.1887523,38.04696321,14.03627178,89019,5.355120783,7.360150906,46.9954307,3.0277063510000004,Demo,47.91676501,48.8112477,92.639849094,53.0045693,1287544.0
152,MA,nantucket,5324.0,2702.0,25019,10694,,74.94856929,6.648587993,11.85711614,17.6360576,46.43725454,33.55152422,14.01720591,89428,3.433541889,5.33076429,57.98330122,18.8950059,Demo,52.431269869999994,53.56274546,94.66923571,42.01669878,8026.0
153,MA,norfolk,359706.0,234404.0,25021,691218,,77.45602690000003,6.116015497,3.990926162,16.74276422,52.08168769,36.49977286,15.69808657,90226,6.25006494,6.138493852000001,48.79205997,1.240366699,Demo,47.80214057,47.91831231,93.861506148,51.20794003,594110.0
154,MA,plymouth,215190.0,219990.0,25023,506657,376920.0,82.66598507,8.689113147999999,3.555462571,8.617269672,51.34775598,36.29260032,16.24116513,77627,6.890244123,7.532306704,64.98234168,10.30774733,Rep,47.46623455,48.65224402,92.467693296,35.017658319999995,435180.0
155,MA,suffolk,393246.0,93004.0,25025,767719,524280.0,46.06216597,20.13002153,21.81084485,28.80441933,51.63412655,44.8485709,10.98618114,57439,7.877708067,15.20462795,57.27916176,0.074097363,Demo,44.16524796,48.36587345,84.79537205,42.72083824,486250.0
156,MD,anne arundel,122910.0,92401.0,24003,559737,,70.30337462,15.55909293,7.039377422,8.27049132,50.54070036,38.63510899,13.40504558,91918,5.531966757,8.088706074,60.63498120000001,5.304134986,Demo,47.95984543,49.45929964,91.911293926,39.36501879999999,215311.0
157,MD,baltimore,197530.0,106275.0,24005,825666,605360.0,59.56064559,27.11290037,4.947521153,11.88482994,52.63193592,38.18783867,15.79973016,68989,5.958833812999999,9.044119713999999,62.80153509,6.533801887999999,Demo,46.01243117,47.36806408,90.955880286,37.19846491,303805.0
158,MD,baltimore city,160370.0,16184.0,24510,621000,,27.68293076,62.42045089,4.756360709,7.811272142000001,52.95201288,42.00016103,12.29098229,44262,11.41294716,16.54870255,70.28038889,0.0,Demo,45.70885668,47.04798712,83.45129745,29.719611110000002,176554.0
159,MD,calvert,17372.0,19901.0,24009,90527,,79.13550653,12.12014095,3.41555558,2.978117026,50.32863124,38.2449435,12.95525092,96808,7.812850244,6.7065828760000015,70.71436819,38.70989553,Rep,48.799805580000005,49.67136876,93.293417124,29.285631809999998,37273.0
160,MD,caroline,4265.0,6474.0,24011,32653,,76.78008146,13.39540012,6.434324564,3.990444982,51.54503415,38.28438428,15.15634092,50830,7.5196543239999984,16.69918773,84.7029995,75.99951612,Rep,46.559274800000004,48.45496585,83.30081227,15.297000499999996,10739.0
161,MD,charles,44874.0,17872.0,24017,154357,,44.29795863,42.23196875,5.143271766,6.002967148,51.7423894,40.35709427,10.99399444,91373,4.980941211,7.180500659,72.63681592,29.50372225,Demo,48.64891129,48.2576106,92.819499341,27.363184079999996,62746.0
162,MD,dorchester,5928.0,5864.0,24019,32451,,64.30926628,27.53998336,4.671658809,3.965979477,52.17712859,34.88336261,19.61110598,47907,10.07797732,14.9612772,79.23246658,56.22049175,Demo,45.50553140999999,47.82287141,85.0387228,20.767533420000007,11792.0
163,MD,frederick,55256.0,47038.0,24021,243465,174250.0,75.53652476,8.785657076,8.413940402,9.896288993999999,50.68202822,38.79695233,12.8556466,85715,5.263041686,7.4448377689999985,60.2636293,25.20770401,Demo,48.34740107,49.31797178,92.555162231,39.7363707,102294.0
164,MD,garrett,2817.0,7801.0,24023,29677,23695.0,96.76854129,0.630117599,1.014253462,1.280452876,50.46332176,33.51079961,20.02560906,46277,5.5731732,11.47294118,80.75764706,83.89872745,Rep,46.46359133000001,49.53667824,88.52705882000001,19.242352940000004,10618.0
165,MD,kent,4588.0,3490.0,24029,19819,,78.15732378,14.79893032,4.38972703,4.334224734,51.86941824,34.779756799999994,24.2898229,55028,5.6016597510000015,12.71539345,69.4572085,72.58503738,Demo,40.930420299999994,48.13058176,87.28460655,30.542791500000007,8078.0
166,MD,prince george's,286975.0,24140.0,24033,897693,,13.64664757,62.60870921,16.73935299,21.39428513,51.90427017,41.02605234,11.28492703,75925,7.970697894,14.18567116,68.54579058,1.966713766,Demo,47.68902063,48.09572983,85.81432884,31.454209419999998,311115.0
167,MD,somerset,3652.0,3882.0,24039,25899,,51.57728098,41.50353295,3.617900305,5.096721881000001,46.19097262,41.54600564,15.40600023,35886,8.392461197000001,20.84438941,86.02511941,45.79146203,Rep,43.047994130000006,53.80902738,79.15561059,13.974880589999998,7534.0
168,MD,st. mary's,16849.0,21393.0,24037,110675,81420.0,75.49582109999999,13.89925457,4.640614412,4.355093743,50.14592275,41.50621188,11.77320985,86810,4.407024466,10.11902299,70.09805949999999,50.41797035,Rep,46.72057827,49.85407725,89.88097701,29.90194050000001,38242.0
169,MD,washington,19956.0,28319.0,24043,149571,113140.0,81.02974507,9.821422602,4.200680613,5.218926129,49.15926216,37.27393679,15.78113404,56316,7.458015057000001,13.132929699999998,79.90243338,29.48992742,Rep,46.94492917,50.84073784,86.8670703,20.097566619999995,48275.0
170,MD,wicomico,16539.0,15644.0,24045,101527,74620.0,64.4468959,24.4250298,4.89327962,8.348518128,52.36341072,43.66621687,14.29865947,53508,7.726709007999999,11.43663126,72.6226873,25.80596153,Demo,42.03512366,47.63658928,88.56336874,27.377312700000004,32183.0
171,MD,worcester,9840.0,12886.0,24047,51441,,80.04704419,13.6039346,3.355300247,4.593612099,51.40257771,30.03635233,25.4757878,57227,7.719830436,10.36616946,70.06422208,35.52687838,Rep,44.48785987,48.59742229,89.63383054,29.935777920000007,22726.0
172,ME,androscoggin,22150.0,18931.0,23001,107376,82620.0,91.31928923,1.551557145,1.733161973,2.986700939,51.04492624,36.99523171,15.84804798,48728,5.812626217999999,10.56015311,79.29616949999998,43.36688269,Demo,47.15672031,48.95507376,89.43984689,20.703830500000024,41081.0
